temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,visibility,dew_point_2m,DATE,HOUR
-1.3,37,5.92,0.0,0.0,,-14.1,18/01/2014,11
-0.8,36,5.6,0.0,0.0,,-14.2,18/01/2014,12
-0.2,35,5.61,0.0,0.0,,-13.9,18/01/2014,13
0.2,35,5.64,0.0,0.0,,-13.6,18/01/2014,14
-0.5,34,5.66,0.0,0.0,,-14.5,18/01/2014,15
-0.4,33,5.76,0.0,0.0,,-14.7,18/01/2014,16
-0.7,32,5.46,0.0,0.0,,-15.5,18/01/2014,17
-1.4,32,4.31,0.0,0.0,,-16.1,18/01/2014,18
-2.2,34,3.9,0.0,0.0,,-16.1,18/01/2014,19
-2.7,35,3.94,0.0,0.0,,-16.0,18/01/2014,20
-3.3,38,3.58,0.0,0.0,,-15.7,18/01/2014,21
-4.2,54,2.97,0.0,0.0,,-12.2,18/01/2014,22
-3.2,37,2.55,0.0,0.0,,-15.9,18/01/2014,23
-2.8,34,2.24,0.0,0.0,,-16.5,19/01/2014,0
-2.8,33,2.06,0.0,0.0,,-16.7,19/01/2014,1
-2.8,34,1.5,0.0,0.0,,-16.6,19/01/2014,2
-3.9,38,0.86,0.0,0.0,,-16.1,19/01/2014,3
-4.7,44,1.43,0.0,0.0,,-15.2,19/01/2014,4
-4.6,47,1.73,0.0,0.0,,-14.2,19/01/2014,5
-4.1,50,1.04,0.0,0.0,,-13.1,19/01/2014,6
-4.3,56,1.25,0.0,0.0,,-11.9,19/01/2014,7
-4.5,61,1.8,0.0,0.0,,-10.9,19/01/2014,8
-3.9,62,2.21,0.0,0.0,,-10.2,19/01/2014,9
-1.0,53,2.18,0.0,0.0,,-9.3,19/01/2014,10
1.5,47,2.8,0.0,0.0,,-8.7,19/01/2014,11
3.7,42,3.38,0.0,0.0,,-7.9,19/01/2014,12
5.5,43,3.62,0.0,0.0,,-6.2,19/01/2014,13
6.7,44,4.16,0.0,0.0,,-4.8,19/01/2014,14
7.2,44,5.65,0.0,0.0,,-4.4,19/01/2014,15
7.6,43,4.46,0.0,0.0,,-4.1,19/01/2014,16
6.6,48,3.63,0.0,0.0,,-3.6,19/01/2014,17
3.8,56,2.79,0.0,0.0,,-4.1,19/01/2014,18
1.7,64,3.1,0.0,0.0,,-4.5,19/01/2014,19
0.7,66,3.31,0.0,0.0,,-4.9,19/01/2014,20
0.1,67,3.7,0.0,0.0,,-5.3,19/01/2014,21
-0.5,69,3.98,0.0,0.0,,-5.5,19/01/2014,22
-0.9,71,4.11,0.0,0.0,,-5.6,19/01/2014,23
-1.3,73,4.04,0.0,0.0,,-5.5,20/01/2014,0
-1.7,76,3.75,0.0,0.0,,-5.5,20/01/2014,1
-1.9,77,3.56,0.0,0.0,,-5.4,20/01/2014,2
-0.2,66,3.44,0.0,0.0,,-5.8,20/01/2014,3
-0.3,67,3.26,0.0,0.0,,-5.6,20/01/2014,4
-0.9,71,3.11,0.0,0.0,,-5.5,20/01/2014,5
-1.1,73,2.95,0.0,0.0,,-5.4,20/01/2014,6
-0.5,70,3.18,0.0,0.0,,-5.3,20/01/2014,7
0.0,67,3.22,0.0,0.0,,-5.4,20/01/2014,8
0.6,65,3.34,0.0,0.0,,-5.2,20/01/2014,9
2.2,62,3.5,0.0,0.0,,-4.4,20/01/2014,10
3.9,59,3.13,0.0,0.0,,-3.3,20/01/2014,11
6.8,51,3.05,0.0,0.0,,-2.7,20/01/2014,12
9.1,47,3.04,0.0,0.0,,-1.7,20/01/2014,13
10.4,43,3.41,0.0,0.0,,-1.6,20/01/2014,14
11.9,39,4.44,0.0,0.0,,-1.5,20/01/2014,15
12.0,38,4.69,0.0,0.0,,-1.9,20/01/2014,16
10.9,43,3.62,0.0,0.0,,-1.2,20/01/2014,17
8.5,50,2.92,0.0,0.0,,-1.5,20/01/2014,18
6.5,55,3.61,0.0,0.0,,-1.8,20/01/2014,19
5.0,61,3.36,0.0,0.0,,-1.9,20/01/2014,20
3.6,68,2.77,0.0,0.0,,-1.8,20/01/2014,21
2.4,75,2.25,0.0,0.0,,-1.6,20/01/2014,22
1.0,81,2.31,0.0,0.0,,-1.9,20/01/2014,23
-0.1,85,2.24,0.0,0.0,,-2.4,21/01/2014,0
-0.8,86,1.9,0.0,0.0,,-2.9,21/01/2014,1
-1.3,84,1.87,0.0,0.0,,-3.6,21/01/2014,2
-1.3,87,2.15,0.0,0.0,,-3.1,21/01/2014,3
-1.7,87,2.58,0.0,0.0,,-3.5,21/01/2014,4
-1.6,84,2.77,0.0,0.0,,-3.9,21/01/2014,5
-1.3,78,2.58,0.0,0.0,,-4.6,21/01/2014,6
-0.6,69,3.18,0.0,0.0,,-5.7,21/01/2014,7
-0.3,66,3.85,0.0,0.0,,-5.9,21/01/2014,8
-0.2,70,3.98,0.0,0.07,,-5.1,21/01/2014,9
-0.2,72,3.82,0.3,0.21,,-4.6,21/01/2014,10
-0.6,73,4.67,0.6,0.42,,-4.8,21/01/2014,11
-1.1,73,5.6,1.0,0.7,,-5.4,21/01/2014,12
-1.7,73,6.09,1.1,0.77,,-5.9,21/01/2014,13
-2.1,74,6.0,1.4,0.98,,-6.2,21/01/2014,14
-2.5,75,5.88,1.0,0.7,,-6.4,21/01/2014,15
-3.4,80,5.68,1.0,0.7,,-6.4,21/01/2014,16
-3.8,79,5.43,1.1,0.77,,-6.9,21/01/2014,17
-4.3,79,5.04,0.9,0.63,,-7.4,21/01/2014,18
-4.9,77,5.02,0.6,0.42,,-8.3,21/01/2014,19
-5.6,76,5.01,0.4,0.28,,-9.2,21/01/2014,20
-6.3,75,5.2,0.4,0.28,,-10.0,21/01/2014,21
-7.1,73,5.83,0.4,0.28,,-11.2,21/01/2014,22
-7.9,70,5.85,0.3,0.21,,-12.5,21/01/2014,23
-8.7,65,5.61,0.2,0.14,,-14.1,22/01/2014,0
-9.6,60,5.58,0.0,0.07,,-15.9,22/01/2014,1
-10.5,56,5.48,0.0,0.0,,-17.5,22/01/2014,2
-11.7,56,5.69,0.0,0.0,,-18.7,22/01/2014,3
-12.5,56,5.46,0.0,0.0,,-19.4,22/01/2014,4
-13.2,57,5.01,0.0,0.0,,-19.9,22/01/2014,5
-13.8,59,4.92,0.0,0.0,,-20.1,22/01/2014,6
-14.3,61,4.83,0.0,0.0,,-20.3,22/01/2014,7
-14.7,62,5.05,0.0,0.0,,-20.4,22/01/2014,8
-15.0,62,4.88,0.0,0.0,,-20.6,22/01/2014,9
-14.3,58,5.2,0.0,0.0,,-20.7,22/01/2014,10
-13.3,54,5.36,0.0,0.0,,-20.7,22/01/2014,11
-12.0,51,4.97,0.0,0.0,,-20.1,22/01/2014,12
-10.7,49,4.67,0.0,0.0,,-19.4,22/01/2014,13
-9.6,47,4.42,0.0,0.0,,-18.9,22/01/2014,14
-9.3,47,4.36,0.0,0.0,,-18.6,22/01/2014,15
-8.7,46,4.22,0.0,0.0,,-18.3,22/01/2014,16
-8.7,47,3.8,0.0,0.0,,-18.0,22/01/2014,17
-9.9,57,2.42,0.0,0.0,,-16.8,22/01/2014,18
-11.8,60,3.45,0.0,0.0,,-18.1,22/01/2014,19
-13.6,61,3.49,0.0,0.0,,-19.5,22/01/2014,20
-15.4,63,3.71,0.0,0.0,,-20.9,22/01/2014,21
-16.6,62,3.98,0.0,0.0,,-22.2,22/01/2014,22
-16.5,60,3.66,0.0,0.0,,-22.6,22/01/2014,23
-16.4,58,3.11,0.0,0.0,,-22.7,23/01/2014,0
-17.1,60,3.27,0.0,0.0,,-23.1,23/01/2014,1
-17.6,61,3.27,0.0,0.0,,-23.3,23/01/2014,2
-13.9,52,3.22,0.0,0.0,,-21.6,23/01/2014,3
-12.9,50,3.01,0.0,0.0,,-21.1,23/01/2014,4
-13.1,51,2.72,0.0,0.0,,-21.0,23/01/2014,5
-13.2,53,0.99,0.0,0.0,,-20.8,23/01/2014,6
-13.3,54,1.1,0.0,0.0,,-20.5,23/01/2014,7
-13.8,58,2.34,0.0,0.0,,-20.2,23/01/2014,8
-14.0,61,2.12,0.0,0.0,,-19.9,23/01/2014,9
-12.4,58,1.71,0.0,0.0,,-19.0,23/01/2014,10
-11.5,55,1.36,0.0,0.0,,-18.8,23/01/2014,11
-7.3,53,2.16,0.0,0.0,,-15.2,23/01/2014,12
-5.1,47,3.41,0.0,0.0,,-14.7,23/01/2014,13
-4.5,44,5.61,0.0,0.0,,-14.9,23/01/2014,14
-4.0,44,5.73,0.0,0.0,,-14.6,23/01/2014,15
-4.4,43,5.44,0.0,0.0,,-15.2,23/01/2014,16
-5.0,44,5.02,0.0,0.0,,-15.4,23/01/2014,17
-6.2,48,3.8,0.0,0.0,,-15.4,23/01/2014,18
-7.8,53,3.62,0.0,0.0,,-15.7,23/01/2014,19
-9.1,55,3.76,0.0,0.0,,-16.4,23/01/2014,20
-10.3,57,3.93,0.0,0.0,,-17.2,23/01/2014,21
-11.4,59,4.1,0.0,0.0,,-17.8,23/01/2014,22
-12.4,61,4.27,0.0,0.0,,-18.4,23/01/2014,23
-13.3,63,4.44,0.0,0.0,,-18.9,24/01/2014,0
-14.1,64,4.52,0.0,0.0,,-19.4,24/01/2014,1
-14.9,66,4.36,0.0,0.0,,-19.8,24/01/2014,2
-15.3,64,4.19,0.0,0.0,,-20.5,24/01/2014,3
-15.6,65,4.03,0.0,0.0,,-20.6,24/01/2014,4
-15.9,66,3.89,0.0,0.0,,-20.8,24/01/2014,5
-16.3,67,3.13,0.0,0.0,,-21.0,24/01/2014,6
-16.6,67,2.82,0.0,0.0,,-21.3,24/01/2014,7
-17.1,68,2.85,0.0,0.0,,-21.6,24/01/2014,8
-17.3,68,2.85,0.0,0.0,,-21.8,24/01/2014,9
-15.6,63,2.94,0.0,0.0,,-21.0,24/01/2014,10
-12.5,55,3.54,0.0,0.0,,-19.6,24/01/2014,11
-9.8,51,3.35,0.0,0.0,,-18.1,24/01/2014,12
-8.1,47,2.7,0.0,0.0,,-17.5,24/01/2014,13
-6.9,43,3.01,0.0,0.0,,-17.3,24/01/2014,14
-6.2,41,3.18,0.0,0.0,,-17.2,24/01/2014,15
-5.7,39,3.31,0.0,0.0,,-17.5,24/01/2014,16
-5.7,38,3.33,0.0,0.0,,-17.7,24/01/2014,17
-6.9,47,1.8,0.0,0.0,,-16.4,24/01/2014,18
-8.7,50,2.32,0.0,0.0,,-17.3,24/01/2014,19
-9.8,53,3.5,0.0,0.0,,-17.7,24/01/2014,20
-10.3,53,4.23,0.0,0.0,,-18.0,24/01/2014,21
-10.2,52,4.47,0.0,0.0,,-18.2,24/01/2014,22
-10.1,51,4.37,0.0,0.0,,-18.3,24/01/2014,23
-10.0,51,4.44,0.0,0.0,,-18.3,25/01/2014,0
-9.8,51,4.87,0.0,0.0,,-18.1,25/01/2014,1
-9.1,50,5.28,0.0,0.0,,-17.6,25/01/2014,2
-8.3,47,5.43,0.0,0.0,,-17.6,25/01/2014,3
-8.1,48,5.32,0.0,0.0,,-17.3,25/01/2014,4
-7.9,48,5.19,0.0,0.0,,-17.0,25/01/2014,5
-7.4,47,4.52,0.0,0.0,,-16.7,25/01/2014,6
-7.1,47,5.07,0.0,0.0,,-16.4,25/01/2014,7
-6.8,48,5.44,0.0,0.0,,-16.0,25/01/2014,8
-6.4,48,5.57,0.0,0.0,,-15.5,25/01/2014,9
-5.6,49,4.68,0.0,0.0,,-14.7,25/01/2014,10
-5.0,52,4.55,0.0,0.07,,-13.5,25/01/2014,11
-4.4,52,4.77,0.0,0.07,,-12.7,25/01/2014,12
-3.6,52,4.9,0.0,0.0,,-12.0,25/01/2014,13
-2.4,51,4.37,0.0,0.0,,-11.2,25/01/2014,14
-3.0,58,4.03,0.2,0.14,,-10.2,25/01/2014,15
-1.6,51,4.25,0.0,0.0,,-10.3,25/01/2014,16
-0.3,49,4.07,0.0,0.0,,-9.7,25/01/2014,17
-0.9,56,2.91,0.0,0.0,,-8.7,25/01/2014,18
-2.3,63,2.73,0.0,0.0,,-8.4,25/01/2014,19
-2.0,66,3.22,0.0,0.07,,-7.6,25/01/2014,20
-3.1,71,3.26,0.0,0.0,,-7.6,25/01/2014,21
-4.0,73,3.8,0.0,0.0,,-8.1,25/01/2014,22
-3.8,71,4.63,0.0,0.0,,-8.3,25/01/2014,23
-3.2,67,5.38,0.0,0.07,,-8.5,26/01/2014,0
-3.2,64,5.15,0.0,0.0,,-8.9,26/01/2014,1
-4.0,64,4.39,0.0,0.0,,-9.9,26/01/2014,2
-4.1,61,4.21,0.0,0.0,,-10.5,26/01/2014,3
-4.6,58,4.34,0.0,0.0,,-11.6,26/01/2014,4
-5.1,53,4.74,0.0,0.0,,-13.2,26/01/2014,5
-6.1,49,3.68,0.0,0.0,,-15.0,26/01/2014,6
-7.0,49,2.62,0.0,0.0,,-15.9,26/01/2014,7
-7.9,51,2.6,0.0,0.0,,-16.2,26/01/2014,8
-8.9,54,2.09,0.0,0.0,,-16.5,26/01/2014,9
-8.7,55,1.7,0.0,0.0,,-16.2,26/01/2014,10
-6.4,53,1.72,0.0,0.0,,-14.4,26/01/2014,11
-3.4,44,2.47,0.0,0.0,,-14.0,26/01/2014,12
-2.0,42,3.52,0.0,0.0,,-13.3,26/01/2014,13
-1.0,41,3.3,0.0,0.0,,-12.5,26/01/2014,14
-0.7,46,3.1,0.2,0.14,,-10.8,26/01/2014,15
-0.4,47,3.42,0.1,0.07,,-10.4,26/01/2014,16
0.3,45,3.42,0.0,0.0,,-10.4,26/01/2014,17
-0.7,53,1.36,0.0,0.0,,-9.2,26/01/2014,18
-2.5,57,2.24,0.0,0.0,,-9.9,26/01/2014,19
-3.1,59,3.16,0.0,0.0,,-9.9,26/01/2014,20
-3.5,62,3.16,0.0,0.0,,-9.8,26/01/2014,21
-3.4,64,2.93,0.0,0.0,,-9.2,26/01/2014,22
-1.9,65,3.3,0.0,0.0,,-7.6,26/01/2014,23
0.1,66,3.96,0.0,0.0,,-5.5,27/01/2014,0
1.3,67,4.46,0.0,0.0,,-4.3,27/01/2014,1
1.1,70,4.57,0.0,0.0,,-3.8,27/01/2014,2
0.9,71,4.7,0.0,0.0,,-3.7,27/01/2014,3
1.2,73,4.74,0.0,0.0,,-3.1,27/01/2014,4
1.8,73,4.88,0.0,0.0,,-2.4,27/01/2014,5
2.2,75,4.37,0.0,0.0,,-1.8,27/01/2014,6
2.3,77,4.97,0.0,0.0,,-1.3,27/01/2014,7
2.3,79,4.43,0.0,0.0,,-0.9,27/01/2014,8
2.5,80,4.26,0.0,0.0,,-0.7,27/01/2014,9
3.3,77,3.98,0.0,0.0,,-0.4,27/01/2014,10
4.9,70,3.58,0.0,0.0,,-0.1,27/01/2014,11
5.6,63,4.08,0.0,0.0,,-0.8,27/01/2014,12
3.7,54,6.86,0.0,0.0,,-4.8,27/01/2014,13
2.3,48,7.22,0.0,0.0,,-7.5,27/01/2014,14
1.6,50,6.93,0.0,0.0,,-7.7,27/01/2014,15
0.7,45,6.65,0.0,0.0,,-9.8,27/01/2014,16
-0.4,42,6.09,0.0,0.0,,-11.7,27/01/2014,17
-1.6,42,5.38,0.0,0.0,,-13.0,27/01/2014,18
-2.5,41,5.2,0.0,0.0,,-14.0,27/01/2014,19
-3.3,40,5.16,0.0,0.0,,-14.9,27/01/2014,20
-3.8,40,5.13,0.0,0.0,,-15.5,27/01/2014,21
-4.4,40,5.52,0.0,0.0,,-16.1,27/01/2014,22
-5.1,40,5.7,0.0,0.0,,-16.7,27/01/2014,23
-5.7,40,5.74,0.0,0.0,,-17.2,28/01/2014,0
-6.3,40,5.73,0.0,0.0,,-17.8,28/01/2014,1
-7.1,40,5.73,0.0,0.0,,-18.5,28/01/2014,2
-7.5,40,5.87,0.0,0.0,,-18.8,28/01/2014,3
-8.2,40,6.08,0.0,0.0,,-19.5,28/01/2014,4
-9.0,40,6.1,0.0,0.0,,-20.3,28/01/2014,5
-9.7,39,5.74,0.0,0.0,,-21.0,28/01/2014,6
-10.3,39,5.55,0.0,0.0,,-21.6,28/01/2014,7
-10.8,39,5.28,0.0,0.0,,-22.0,28/01/2014,8
-11.0,39,4.61,0.0,0.0,,-22.2,28/01/2014,9
-10.7,38,4.11,0.0,0.0,,-22.1,28/01/2014,10
-10.0,37,3.64,0.0,0.0,,-21.9,28/01/2014,11
-9.2,36,3.13,0.0,0.0,,-21.6,28/01/2014,12
-8.6,35,2.88,0.0,0.0,,-21.4,28/01/2014,13
-8.2,34,2.31,0.0,0.0,,-21.1,28/01/2014,14
-8.3,34,1.93,0.0,0.0,,-21.2,28/01/2014,15
-8.0,35,1.65,0.0,0.0,,-20.7,28/01/2014,16
-7.9,39,1.2,0.0,0.0,,-19.5,28/01/2014,17
-8.3,46,1.3,0.0,0.0,,-17.8,28/01/2014,18
-9.1,54,1.2,0.0,0.0,,-16.7,28/01/2014,19
-9.5,54,1.3,0.0,0.07,,-17.1,28/01/2014,20
-9.7,58,1.2,0.0,0.07,,-16.3,28/01/2014,21
-9.5,58,0.85,0.2,0.14,,-16.2,28/01/2014,22
-9.2,55,1.25,0.2,0.14,,-16.5,28/01/2014,23
-9.2,56,1.88,0.2,0.14,,-16.3,29/01/2014,0
-9.3,60,2.24,0.3,0.21,,-15.7,29/01/2014,1
-9.5,61,2.56,0.2,0.14,,-15.5,29/01/2014,2
-9.9,60,2.46,0.1,0.07,,-16.2,29/01/2014,3
-10.1,60,2.55,0.0,0.0,,-16.4,29/01/2014,4
-10.3,57,2.92,0.0,0.0,,-17.1,29/01/2014,5
-10.8,57,2.61,0.0,0.0,,-17.7,29/01/2014,6
-11.4,54,2.8,0.0,0.0,,-18.9,29/01/2014,7
-12.1,51,3.26,0.0,0.0,,-20.2,29/01/2014,8
-12.7,48,3.75,0.0,0.0,,-21.3,29/01/2014,9
-12.2,44,3.96,0.0,0.0,,-22.0,29/01/2014,10
-10.7,40,3.84,0.0,0.0,,-21.7,29/01/2014,11
-9.2,37,3.91,0.0,0.0,,-21.1,29/01/2014,12
-7.7,36,4.16,0.0,0.0,,-20.2,29/01/2014,13
-6.5,35,4.31,0.0,0.0,,-19.4,29/01/2014,14
-6.0,35,4.3,0.0,0.0,,-19.0,29/01/2014,15
-5.6,35,4.24,0.0,0.0,,-18.7,29/01/2014,16
-5.6,35,3.96,0.0,0.0,,-18.6,29/01/2014,17
-6.4,41,2.02,0.0,0.0,,-17.4,29/01/2014,18
-8.9,50,1.84,0.0,0.0,,-17.4,29/01/2014,19
-9.5,40,1.72,0.0,0.0,,-20.7,29/01/2014,20
-10.1,37,1.92,0.0,0.0,,-21.9,29/01/2014,21
-11.8,41,2.21,0.0,0.0,,-22.3,29/01/2014,22
-11.3,40,2.55,0.0,0.0,,-22.3,29/01/2014,23
-10.4,38,2.86,0.0,0.0,,-22.0,30/01/2014,0
-8.2,34,2.46,0.0,0.0,,-21.4,30/01/2014,1
-8.7,35,2.28,0.0,0.0,,-21.3,30/01/2014,2
-9.5,39,2.2,0.0,0.0,,-20.9,30/01/2014,3
-10.0,41,1.94,0.0,0.0,,-20.7,30/01/2014,4
-10.3,43,1.66,0.0,0.0,,-20.5,30/01/2014,5
-10.7,45,1.57,0.0,0.0,,-20.4,30/01/2014,6
-11.1,47,1.64,0.0,0.0,,-20.1,30/01/2014,7
-11.2,49,1.32,0.0,0.0,,-19.9,30/01/2014,8
-10.8,49,0.72,0.0,0.0,,-19.5,30/01/2014,9
-7.9,40,0.82,0.0,0.0,,-19.3,30/01/2014,10
-5.7,33,1.9,0.0,0.0,,-19.5,30/01/2014,11
-4.0,42,2.42,0.0,0.0,,-15.0,30/01/2014,12
-2.5,39,2.5,0.0,0.0,,-14.5,30/01/2014,13
-1.6,39,2.51,0.0,0.0,,-13.7,30/01/2014,14
-1.5,42,2.77,0.0,0.0,,-12.8,30/01/2014,15
-1.3,43,2.64,0.0,0.0,,-12.2,30/01/2014,16
-1.8,46,2.87,0.0,0.0,,-12.0,30/01/2014,17
-3.5,54,1.63,0.0,0.0,,-11.4,30/01/2014,18
-6.0,60,2.11,0.0,0.0,,-12.6,30/01/2014,19
-7.9,63,2.55,0.0,0.0,,-13.7,30/01/2014,20
-8.7,65,2.62,0.0,0.0,,-14.1,30/01/2014,21
-8.6,65,2.02,0.0,0.0,,-14.0,30/01/2014,22
-7.6,65,2.14,0.0,0.0,,-13.1,30/01/2014,23
-9.6,72,3.04,0.0,0.0,,-13.7,31/01/2014,0
-9.5,73,2.7,0.0,0.0,,-13.4,31/01/2014,1
-9.4,74,3.0,0.0,0.0,,-13.2,31/01/2014,2
-8.6,73,2.94,0.0,0.0,,-12.5,31/01/2014,3
-7.0,71,2.82,0.0,0.0,,-11.3,31/01/2014,4
-6.1,70,2.47,0.0,0.0,,-10.8,31/01/2014,5
-5.4,67,1.93,0.0,0.0,,-10.5,31/01/2014,6
-5.1,65,1.87,0.0,0.0,,-10.6,31/01/2014,7
-5.4,67,1.58,0.0,0.0,,-10.6,31/01/2014,8
-5.3,58,1.17,0.0,0.0,,-12.2,31/01/2014,9
-2.3,42,1.26,0.0,0.0,,-13.4,31/01/2014,10
-1.2,61,1.28,0.0,0.0,,-7.8,31/01/2014,11
3.5,48,0.98,0.0,0.0,,-6.5,31/01/2014,12
5.0,47,0.95,0.0,0.0,,-5.5,31/01/2014,13
5.4,51,1.25,0.0,0.0,,-4.1,31/01/2014,14
7.9,23,0.63,0.0,0.0,,-12.2,31/01/2014,15
8.0,23,0.32,0.0,0.0,,-11.8,31/01/2014,16
4.3,56,1.12,0.0,0.0,,-3.8,31/01/2014,17
3.6,51,2.1,0.0,0.0,,-5.5,31/01/2014,18
1.2,58,1.84,0.0,0.0,,-6.1,31/01/2014,19
-1.0,67,2.12,0.0,0.0,,-6.5,31/01/2014,20
-2.7,70,2.02,0.0,0.0,,-7.5,31/01/2014,21
-1.0,57,1.84,0.0,0.0,,-8.3,31/01/2014,22
-0.2,54,2.33,0.0,0.0,,-8.4,31/01/2014,23
-0.4,54,1.58,0.0,0.0,,-8.5,01/02/2014,0
-1.2,57,2.08,0.0,0.0,,-8.8,01/02/2014,1
-1.8,58,2.13,0.0,0.0,,-9.1,01/02/2014,2
-1.1,52,1.64,0.0,0.0,,-9.6,01/02/2014,3
-1.1,53,1.33,0.0,0.0,,-9.6,01/02/2014,4
-2.4,57,1.8,0.0,0.0,,-9.7,01/02/2014,5
-3.1,60,1.9,0.0,0.0,,-9.7,01/02/2014,6
-3.6,64,1.65,0.0,0.0,,-9.5,01/02/2014,7
-4.2,68,1.6,0.0,0.0,,-9.2,01/02/2014,8
-2.5,67,2.19,0.0,0.0,,-7.9,01/02/2014,9
0.9,56,2.39,0.0,0.0,,-6.8,01/02/2014,10
2.3,57,2.34,0.0,0.0,,-5.2,01/02/2014,11
5.9,38,2.62,0.0,0.0,,-7.2,01/02/2014,12
7.5,35,3.0,0.0,0.0,,-7.2,01/02/2014,13
8.3,34,3.44,0.0,0.0,,-6.8,01/02/2014,14
8.8,41,3.58,0.0,0.0,,-3.8,01/02/2014,15
8.8,46,3.56,0.0,0.0,,-2.2,01/02/2014,16
8.1,52,2.92,0.0,0.0,,-1.1,01/02/2014,17
5.6,64,2.61,0.0,0.0,,-0.7,01/02/2014,18
3.4,76,2.92,0.0,0.0,,-0.5,01/02/2014,19
2.3,83,3.19,0.0,0.0,,-0.4,01/02/2014,20
1.7,84,3.32,0.0,0.0,,-0.7,01/02/2014,21
1.6,80,3.04,0.0,0.0,,-1.4,01/02/2014,22
1.6,76,2.73,0.0,0.0,,-2.2,01/02/2014,23
2.1,70,2.86,0.0,0.0,,-2.9,02/02/2014,0
3.2,62,2.94,0.0,0.0,,-3.4,02/02/2014,1
3.5,59,2.86,0.0,0.0,,-3.8,02/02/2014,2
2.9,65,2.91,0.0,0.0,,-3.1,02/02/2014,3
2.3,66,2.84,0.0,0.0,,-3.4,02/02/2014,4
1.5,69,2.69,0.0,0.0,,-3.6,02/02/2014,5
0.5,74,2.51,0.0,0.0,,-3.6,02/02/2014,6
-0.5,79,2.06,0.0,0.0,,-3.7,02/02/2014,7
-1.0,83,2.19,0.0,0.0,,-3.6,02/02/2014,8
-0.4,81,2.01,0.0,0.0,,-3.2,02/02/2014,9
3.6,66,2.12,0.0,0.0,,-2.2,02/02/2014,10
6.6,59,1.22,0.0,0.0,,-0.7,02/02/2014,11
9.3,54,0.51,0.0,0.0,,0.4,02/02/2014,12
11.5,50,0.36,0.0,0.0,,1.4,02/02/2014,13
12.8,49,0.86,0.0,0.0,,2.2,02/02/2014,14
14.5,47,0.14,0.0,0.0,,3.4,02/02/2014,15
14.8,48,0.82,0.0,0.0,,3.8,02/02/2014,16
14.1,53,1.08,0.0,0.0,,4.6,02/02/2014,17
13.4,52,2.02,0.0,0.0,,3.8,02/02/2014,18
9.4,71,2.61,0.0,0.0,,4.5,02/02/2014,19
8.0,76,2.4,0.0,0.0,,4.1,02/02/2014,20
7.9,76,2.16,0.0,0.0,,3.9,02/02/2014,21
7.7,79,2.69,0.0,0.0,,4.3,02/02/2014,22
7.3,84,3.18,0.0,0.0,,4.7,02/02/2014,23
6.5,87,3.47,0.0,0.0,,4.5,03/02/2014,0
5.8,88,3.13,0.0,0.0,,4.0,03/02/2014,1
5.1,88,3.2,0.1,0.0,,3.3,03/02/2014,2
5.3,92,3.51,1.1,0.0,,4.2,03/02/2014,3
4.8,95,3.67,1.5,0.0,,4.0,03/02/2014,4
4.4,96,4.13,1.6,0.0,,3.7,03/02/2014,5
3.8,96,3.35,2.5,0.0,,3.2,03/02/2014,6
2.9,97,3.88,3.1,0.07,,2.4,03/02/2014,7
2.0,97,4.31,4.1,0.35,,1.6,03/02/2014,8
1.3,98,4.21,4.3,0.56,,1.0,03/02/2014,9
1.1,98,3.94,4.3,1.4,,0.7,03/02/2014,10
1.1,97,4.34,4.0,1.82,,0.6,03/02/2014,11
1.0,97,4.27,2.7,1.68,,0.6,03/02/2014,12
1.6,91,5.08,1.1,0.77,,0.3,03/02/2014,13
1.6,92,4.9,0.7,0.42,,0.4,03/02/2014,14
2.0,93,4.03,0.4,0.14,,1.0,03/02/2014,15
2.3,91,3.63,0.2,0.0,,1.0,03/02/2014,16
2.7,84,3.82,0.0,0.0,,0.3,03/02/2014,17
2.5,83,2.82,0.0,0.0,,-0.1,03/02/2014,18
1.3,86,2.71,0.0,0.0,,-0.9,03/02/2014,19
0.4,87,3.0,0.0,0.0,,-1.5,03/02/2014,20
-0.2,88,2.73,0.0,0.0,,-1.9,03/02/2014,21
-0.6,88,2.5,0.0,0.0,,-2.3,03/02/2014,22
-0.9,87,2.73,0.0,0.0,,-2.7,03/02/2014,23
-1.5,87,2.42,0.0,0.0,,-3.5,04/02/2014,0
-2.1,86,2.12,0.0,0.0,,-4.2,04/02/2014,1
-2.5,84,2.18,0.0,0.0,,-4.8,04/02/2014,2
-1.6,82,2.02,0.0,0.0,,-4.3,04/02/2014,3
-2.1,79,2.01,0.0,0.0,,-5.3,04/02/2014,4
-2.9,77,2.1,0.0,0.0,,-6.4,04/02/2014,5
-3.2,73,2.0,0.0,0.0,,-7.3,04/02/2014,6
-3.6,70,1.8,0.0,0.0,,-8.2,04/02/2014,7
-4.0,68,1.84,0.0,0.0,,-9.0,04/02/2014,8
-3.9,65,2.15,0.0,0.0,,-9.6,04/02/2014,9
-2.8,60,2.19,0.0,0.0,,-9.6,04/02/2014,10
-1.8,59,1.91,0.0,0.0,,-8.7,04/02/2014,11
-0.2,57,1.2,0.0,0.0,,-7.8,04/02/2014,12
0.9,56,0.94,0.0,0.0,,-6.8,04/02/2014,13
1.9,57,1.2,0.0,0.0,,-5.7,04/02/2014,14
2.0,56,1.49,0.0,0.0,,-5.9,04/02/2014,15
1.8,56,2.12,0.0,0.0,,-6.0,04/02/2014,16
